Product Name,Quantity Sold,Unit Price,Date of Sale,Region,Total Sales
Up,73,8.54,2024-07-08,East,623.42
Drug,49,47.2,2024-02-23,South,2312.8
Worker,5,16.91,2024-08-19,South,84.55
Let,48,70.18,2024-09-13,East,3368.64
Coach,37,86.42,2024-02-01,West,3197.54
Medical,85,59.21,2024-07-19,West,5032.85
Other,27,11.32,2024-07-30,North,305.64
Because,11,85.38,2024-12-08,South,939.18
How,2,75.71,2024-11-05,North,151.42
Call,5,73.22,2025-01-09,East,366.1
What,67,23.45,2024-09-12,East,1571.15
How,4,22.28,2024-10-13,East,89.12
Answer,29,71.85,2024-10-28,East,2083.65
Politics,95,30.63,2024-11-11,South,2909.85
Me,94,92.69,2024-05-25,West,8712.86
Usually,7,93.53,2024-09-20,East,654.71
Star,97,47.84,2024-08-05,North,4640.48
Office,65,9.71,2025-01-06,South,631.15
Pick,28,18.31,2025-01-03,East,512.68
Yard,60,79.03,2024-04-21,East,4741.8
Participant,56,39.46,2025-01-19,East,2209.76
Successful,72,96.15,2024-12-19,East,6922.8
Cut,61,70.68,2024-04-08,North,4311.48
Beyond,71,58.94,2024-12-14,East,4184.74
Heart,17,94.3,2024-03-12,West,1603.1
Couple,85,21.83,2024-11-04,North,1855.55
Congress,52,15.92,2024-05-03,East,827.84
Explain,56,14.12,2024-04-10,North,790.72
Answer,29,37.9,2024-03-24,West,1099.1
Security,27,88.21,2024-08-21,North,2381.67
Friend,47,66.87,2024-11-05,North,3142.89
North,34,87.63,2024-09-05,South,2979.42
Difficult,22,59.79,2024-03-20,East,1315.38
Section,80,95.79,2025-01-12,North,7663.2
Collection,73,31.6,2025-01-03,North,2306.8
Agreement,5,20.3,2024-12-08,East,101.5
Choice,7,91.94,2024-02-29,East,643.58
Across,39,66.2,2024-03-09,East,2581.8
Picture,74,75.77,2024-11-18,South,5606.98
Every,57,28.11,2024-06-28,West,1602.27
Each,94,65.78,2024-02-21,South,6183.32
Writer,48,50.06,2024-02-24,South,2402.88
Glass,5,63.53,2024-10-13,South,317.65
Apply,49,68.33,2024-12-08,West,3348.17
Traditional,32,79.7,2024-04-07,North,2550.4
Any,82,75.77,2024-04-13,East,6213.14
Her,16,86.65,2024-08-13,East,1386.4
Visit,25,80.58,2024-10-21,North,2014.5
Spring,35,79.41,2024-10-12,West,2779.35
Position,69,29.18,2024-06-10,North,2013.42
No,51,54.05,2024-06-22,West,2756.55
Indeed,31,18.22,2024-10-21,West,564.82
Dog,36,73.36,2024-12-20,South,2640.96
Newspaper,33,24.42,2024-03-12,West,805.86
Why,76,46.88,2025-01-12,South,3562.88
Each,94,91.16,2024-05-04,West,8569.04
Anyone,25,76.73,2024-05-01,South,1918.25
Technology,50,36.03,2024-06-23,East,1801.5
Into,1,84.48,2024-07-02,East,84.48
Admit,95,98.49,2024-09-03,South,9356.55
Our,24,12.33,2024-06-30,North,295.92
Mr,25,62.37,2024-12-07,East,1559.25
Region,30,98.45,2024-04-18,West,2953.5
Begin,3,8.09,2024-08-16,North,24.27
Red,67,75.39,2024-11-27,East,5051.13
According,96,47.47,2024-10-15,West,4557.12
Edge,31,71.29,2024-02-03,East,2209.99
Kind,25,96.41,2024-07-03,West,2410.25
Better,74,13.79,2024-12-22,North,1020.46
Affect,32,8.04,2025-01-01,West,257.28
Bill,38,20.37,2024-12-19,East,774.06
Traditional,85,47.75,2025-01-22,West,4058.75
Successful,33,13.32,2024-08-13,South,439.56
Might,64,97.13,2024-04-28,West,6216.32
Effect,24,86.69,2024-08-06,North,2080.56
Real,100,50.01,2024-12-30,East,5001.0
Tax,46,13.48,2024-05-11,North,620.08
Break,73,30.34,2024-03-13,South,2214.82
Research,17,27.57,2024-06-25,East,468.69
Simple,100,30.34,2024-10-13,North,3034.0
Nor,49,44.31,2024-06-13,South,2171.19
Tv,78,14.75,2024-08-21,West,1150.5
Industry,68,60.64,2025-01-10,East,4123.52
Possible,90,67.17,2024-04-14,East,6045.3
Who,85,12.4,2024-04-03,East,1054.0
Director,1,81.68,2024-07-18,North,81.68
Walk,94,90.43,2024-05-03,East,8500.42
Important,8,79.86,2024-05-28,South,638.88
Of,60,60.99,2024-11-08,South,3659.4
Than,39,81.48,2024-06-20,South,3177.72
Experience,85,83.62,2024-02-14,North,7107.7
Recently,7,6.65,2024-03-21,South,46.55
Involve,85,45.93,2024-10-17,North,3904.05
Loss,18,22.03,2024-05-14,West,396.54
Seek,41,24.85,2024-12-17,East,1018.85
Language,34,26.86,2024-09-07,West,913.24
Space,36,50.25,2024-05-13,South,1809.0
Size,84,53.3,2024-09-06,West,4477.2
Play,53,30.29,2024-12-20,West,1605.37
Imagine,41,38.8,2024-02-12,West,1590.8
Sometimes,15,18.54,2024-06-15,East,278.1
Win,97,57.02,2024-04-06,East,5530.94
Help,11,63.52,2024-11-15,North,698.72
Whatever,17,71.3,2024-12-14,South,1212.1
Simple,1,25.71,2024-06-08,North,25.71
Certain,1,62.11,2024-07-10,North,62.11
Where,74,94.65,2024-03-13,East,7004.1
Girl,2,46.05,2024-07-18,West,92.1
Man,27,70.83,2024-07-19,West,1912.41
General,74,9.3,2024-09-17,South,688.2
Day,50,83.87,2025-01-15,South,4193.5
Discussion,27,12.37,2024-06-15,North,333.99
All,3,80.83,2024-12-04,East,242.49
Garden,95,30.84,2024-11-06,West,2929.8
Car,41,45.64,2024-05-27,East,1871.24
Bit,90,45.93,2024-05-03,West,4133.7
Which,66,24.15,2024-09-02,South,1593.9
Organization,22,34.61,2024-12-20,West,761.42
Clearly,36,94.61,2024-02-02,North,3405.96
Unit,93,96.31,2024-12-23,North,8956.83
Something,80,83.47,2024-03-11,South,6677.6
Nothing,48,12.99,2024-06-22,North,623.52
Represent,69,62.74,2024-09-16,South,4329.06
Maybe,47,21.67,2024-08-04,East,1018.49
People,34,90.33,2024-09-02,East,3071.22
Administration,50,69.48,2024-06-04,North,3474.0
Raise,19,20.98,2024-06-27,West,398.62
Quickly,83,50.68,2024-04-20,East,4206.44
Describe,72,26.44,2024-04-23,West,1903.68
Industry,7,9.08,2024-05-10,South,63.56
Despite,73,81.21,2025-01-17,South,5928.33
Success,19,36.66,2024-04-24,South,696.54
Standard,97,44.74,2024-06-12,West,4339.78
Drug,13,68.87,2024-02-01,South,895.31
Similar,38,92.31,2024-02-25,North,3507.78
Activity,94,39.52,2024-07-13,North,3714.88
Energy,10,61.97,2024-12-22,South,619.7
State,25,14.57,2024-04-16,South,364.25
Several,97,15.15,2024-05-31,East,1469.55
Recently,92,63.04,2024-11-02,West,5799.68
Father,20,13.89,2024-06-09,West,277.8
Cell,78,11.05,2024-11-24,South,861.9
Card,28,78.66,2024-05-17,West,2202.48
Nature,83,42.42,2024-07-24,East,3520.86
Past,53,74.98,2024-10-20,East,3973.94
Difficult,56,28.46,2024-05-15,East,1593.76
Toward,53,5.12,2024-08-24,South,271.36
Work,19,24.01,2024-10-10,North,456.19
Bad,53,5.0,2024-12-08,South,265.0
Everyone,84,98.42,2024-10-16,West,8267.28
Picture,26,16.86,2024-06-07,North,438.36
Whose,51,82.47,2024-11-18,West,4205.97
Size,36,47.66,2024-01-27,West,1715.76
Several,64,58.73,2024-04-20,West,3758.72
Culture,46,6.18,2024-07-04,North,284.28
Station,40,84.23,2024-08-08,North,3369.2
Toward,14,53.76,2024-09-02,East,752.64
Manage,57,89.55,2024-05-16,East,5104.35
Low,33,96.24,2025-01-05,South,3175.92
Into,66,93.38,2024-02-01,South,6163.08
Argue,30,20.94,2024-09-11,West,628.2
Character,93,89.16,2024-08-18,South,8291.88
Leave,61,75.32,2024-06-29,South,4594.52
Opportunity,73,7.82,2024-04-03,West,570.86
Technology,87,47.62,2024-07-18,West,4142.94
Raise,78,30.56,2024-03-30,West,2383.68
Put,100,80.47,2024-09-11,West,8047.0
Camera,23,78.9,2024-04-08,East,1814.7
Group,22,47.25,2024-10-19,South,1039.5
Inside,93,67.06,2024-10-27,South,6236.58
Can,28,19.88,2024-02-13,East,556.64
Tell,42,23.94,2024-03-02,North,1005.48
Difficult,1,96.97,2024-03-14,East,96.97
Around,21,7.99,2024-05-20,West,167.79
Wonder,63,10.14,2024-12-14,West,638.82
History,47,91.62,2024-01-30,East,4306.14
Produce,38,16.07,2024-11-10,West,610.66
Let,40,59.36,2024-01-29,South,2374.4
Tv,95,8.66,2024-10-31,South,822.7
Attack,58,87.97,2024-07-28,North,5102.26
Away,63,68.38,2024-03-20,North,4307.94
Accept,16,43.39,2024-05-13,East,694.24
Nation,92,37.58,2024-11-21,East,3457.36
Five,70,50.88,2024-06-04,East,3561.6
Ask,35,43.21,2024-10-19,East,1512.35
Movement,7,96.65,2025-01-09,West,676.55
Event,1,97.61,2024-05-22,East,97.61
Food,10,79.19,2024-05-13,East,791.9
Discussion,69,33.23,2024-02-17,East,2292.87
Station,38,15.13,2024-02-08,North,574.94
Event,62,13.61,2024-08-24,East,843.82
People,43,72.45,2024-02-11,South,3115.35
Prove,97,80.71,2024-03-02,West,7828.87
Yard,53,65.17,2024-03-15,North,3454.01
Dark,99,45.4,2024-04-11,West,4494.6
Coach,13,5.92,2024-07-29,South,76.96
Certain,73,63.22,2024-04-23,West,4615.06
Among,34,7.01,2024-07-30,North,238.34
Today,34,85.6,2024-09-14,North,2910.4
You,37,22.24,2024-02-28,South,822.88
Require,75,7.17,2024-07-14,East,537.75
Relate,59,65.96,2024-10-30,South,3891.64
Trip,21,46.15,2024-04-05,East,969.15
Officer,75,81.03,2024-07-08,West,6077.25
What,79,44.82,2024-03-28,South,3540.78
Others,43,67.19,2024-06-06,West,2889.17
Almost,23,63.99,2024-05-17,East,1471.77
Fear,66,89.24,2024-06-02,East,5889.84
Better,99,88.74,2024-05-25,North,8785.26
Happen,9,19.46,2024-10-10,West,175.14
Likely,19,70.81,2024-09-06,South,1345.39
Very,37,37.3,2024-10-30,South,1380.1
Statement,6,19.46,2024-03-21,North,116.76
West,26,75.57,2024-12-01,North,1964.82
Glass,34,30.97,2024-05-12,North,1052.98
Name,66,56.04,2024-08-15,South,3698.64
Series,9,13.3,2024-12-27,South,119.7
Western,22,7.25,2024-06-19,North,159.5
Story,73,10.81,2024-07-08,West,789.13
Left,89,51.98,2024-09-24,North,4626.22
Would,39,9.46,2024-09-11,East,368.94
Sea,72,40.88,2024-07-03,West,2943.36
Hotel,62,48.58,2024-09-10,South,3011.96
Reduce,7,35.73,2024-05-20,East,250.11
Laugh,8,56.46,2024-07-10,South,451.68
Help,6,7.56,2024-05-11,South,45.36
Type,35,88.66,2024-05-07,South,3103.1
Head,89,7.5,2024-08-20,South,667.5
Worker,38,9.38,2024-04-29,South,356.44
Throughout,90,32.69,2024-07-11,North,2942.1
Final,30,12.54,2024-05-22,South,376.2
Record,21,52.94,2024-11-18,West,1111.74
Candidate,45,95.94,2024-09-12,West,4317.3
South,8,66.09,2024-09-13,West,528.72
Cover,45,38.14,2024-05-16,West,1716.3
Look,4,77.99,2024-03-14,East,311.96
Investment,26,12.53,2024-03-05,North,325.78
Number,59,10.94,2024-12-25,North,645.46
Table,4,30.64,2024-08-01,West,122.56
List,81,66.19,2024-08-27,West,5361.39
Of,50,79.28,2024-02-18,North,3964.0
Begin,97,37.5,2024-09-17,North,3637.5
Report,76,47.62,2024-04-19,West,3619.12
Chance,38,6.37,2024-09-02,West,242.06
Open,64,38.04,2024-05-08,North,2434.56
Throw,81,84.5,2025-01-06,West,6844.5
While,66,35.91,2024-11-17,South,2370.06
Hour,30,78.58,2025-01-08,West,2357.4
Four,40,8.23,2024-06-03,South,329.2
Hair,17,99.04,2024-04-06,East,1683.68
War,2,89.84,2024-03-23,East,179.68
For,62,78.71,2024-05-09,West,4880.02
Teacher,47,14.71,2024-06-21,West,691.37
Nothing,14,12.26,2024-03-19,South,171.64
Within,36,40.53,2024-10-09,West,1459.08
Myself,62,21.28,2024-07-01,North,1319.36
Until,96,85.0,2024-12-19,East,8160.0
Call,50,58.96,2024-09-26,North,2948.0
Mrs,62,51.92,2024-12-12,East,3219.04
Whole,86,31.14,2024-03-15,South,2678.04
Election,49,98.39,2024-12-13,South,4821.11
Southern,69,56.69,2024-10-19,West,3911.61
When,61,28.43,2024-07-19,South,1734.23
Student,48,77.79,2024-09-23,North,3733.92
Chair,60,90.56,2024-09-21,West,5433.6
What,76,13.79,2024-11-26,West,1048.04
Mrs,7,83.49,2024-05-28,East,584.43
Stock,47,44.39,2024-04-06,East,2086.33
News,81,47.79,2024-10-29,East,3870.99
Arrive,64,47.29,2024-10-27,East,3026.56
Even,46,70.65,2024-03-15,South,3249.9
Number,6,14.04,2024-02-02,North,84.24
Board,17,58.87,2024-06-13,West,1000.79
Sense,69,63.6,2024-05-07,West,4388.4
Several,14,94.62,2024-05-27,North,1324.68
Your,56,84.66,2024-03-29,West,4740.96
Allow,76,91.79,2024-04-01,South,6976.04
Hold,72,46.13,2024-12-29,North,3321.36
Can,81,37.61,2024-06-10,South,3046.41
I,14,90.93,2024-10-04,East,1273.02
Others,26,32.83,2024-12-20,North,853.58
Catch,12,97.41,2024-07-19,West,1168.92
Thank,21,84.93,2024-02-21,South,1783.53
Practice,9,18.37,2024-08-04,East,165.33
Second,21,66.98,2024-04-12,North,1406.58
Position,91,77.92,2024-04-27,West,7090.72
Listen,40,95.11,2024-04-04,East,3804.4
Worry,98,7.55,2024-12-19,West,739.9
Space,96,95.4,2024-04-08,North,9158.4
More,42,65.62,2024-12-10,East,2756.04
Century,31,8.34,2024-08-01,North,258.54
That,76,6.11,2024-05-14,South,464.36
Hit,92,7.1,2024-09-26,South,653.2
Effect,48,71.76,2025-01-16,West,3444.48
Indeed,52,74.31,2024-10-15,West,3864.12
Cut,76,7.74,2024-03-13,South,588.24
So,18,44.28,2024-05-01,East,797.04
Body,72,86.78,2024-05-27,South,6248.16
Mrs,32,27.6,2024-08-24,South,883.2
Perhaps,75,64.03,2024-07-18,North,4802.25
Suffer,100,64.29,2024-07-27,North,6429.0
Part,25,92.92,2024-03-07,East,2323.0
Manager,31,32.43,2024-06-19,West,1005.33
Center,37,7.97,2024-05-15,East,294.89
Phone,100,66.28,2024-11-06,South,6628.0
Fire,53,21.41,2024-10-03,East,1134.73
Prove,57,32.7,2024-08-08,East,1863.9
Behind,4,10.69,2024-02-20,North,42.76
Cost,9,57.37,2024-08-30,North,516.33
Use,87,60.35,2025-01-09,East,5250.45
Identify,94,7.46,2024-08-28,North,701.24
Staff,15,44.08,2025-01-06,South,661.2
Star,37,44.96,2024-08-21,West,1663.52
Along,88,58.61,2024-08-12,South,5157.68
Want,26,29.36,2024-03-05,North,763.36
New,84,81.93,2024-01-29,South,6882.12
Once,66,50.8,2024-08-03,West,3352.8
Evening,69,45.99,2024-08-08,East,3173.31
Respond,44,15.53,2024-03-07,East,683.32
Personal,31,48.47,2024-11-25,West,1502.57
Experience,66,90.96,2024-04-28,South,6003.36
Lay,57,58.16,2024-09-02,South,3315.12
Scene,60,7.08,2024-05-05,South,424.8
Serve,88,82.64,2024-11-07,West,7272.32
During,66,88.17,2024-09-06,North,5819.22
Describe,91,83.07,2024-12-20,East,7559.37
Section,63,99.27,2024-03-15,West,6254.01
Always,13,38.5,2024-03-06,North,500.5
Pressure,92,66.31,2024-02-21,West,6100.52
Purpose,87,92.0,2024-12-13,West,8004.0
Claim,10,42.87,2024-11-01,East,428.7
Different,18,31.73,2024-05-19,South,571.14
Argue,2,6.06,2024-06-02,North,12.12
Blood,85,22.11,2024-02-18,North,1879.35
Stop,70,88.0,2024-09-19,South,6160.0
Other,96,22.99,2024-07-12,West,2207.04
Chair,45,81.15,2025-01-08,West,3651.75
Anyone,11,59.36,2024-09-11,North,652.96
Various,54,22.93,2024-07-12,North,1238.22
Threat,47,34.64,2024-07-25,South,1628.08
Success,44,59.28,2024-11-01,South,2608.32
Too,96,98.77,2024-08-23,North,9481.92
Quality,36,14.74,2024-03-20,West,530.64
West,68,35.97,2024-03-15,West,2445.96
Daughter,11,32.55,2024-05-15,West,358.05
Base,93,96.39,2024-11-17,West,8964.27
Easy,48,60.74,2024-06-24,East,2915.52
Beat,65,7.89,2024-01-31,South,512.85
Majority,80,62.63,2024-02-27,East,5010.4
Heart,62,20.86,2024-08-26,South,1293.32
Responsibility,16,79.0,2024-12-02,North,1264.0
Data,88,39.31,2024-05-10,East,3459.28
Upon,76,16.37,2024-05-30,East,1244.12
Sign,42,14.31,2024-08-04,West,601.02
For,26,11.42,2024-08-07,South,296.92
Science,3,74.09,2024-01-31,South,222.27
Source,34,85.7,2024-10-09,West,2913.8
Sort,60,19.21,2024-06-09,West,1152.6
Popular,45,30.24,2024-12-22,West,1360.8
Catch,91,9.49,2024-09-23,North,863.59
Bit,19,67.69,2024-10-31,East,1286.11
Art,42,68.65,2024-09-23,East,2883.3
Magazine,54,23.86,2024-10-21,East,1288.44
Hand,97,40.99,2024-05-18,South,3976.03
Read,11,31.45,2024-10-16,East,345.95
Country,27,54.36,2024-07-18,South,1467.72
Work,20,62.71,2024-08-03,South,1254.2
Indeed,34,24.95,2024-06-16,East,848.3
Political,37,13.2,2024-03-10,East,488.4
Parent,20,66.65,2024-04-01,West,1333.0
Activity,40,16.68,2024-03-29,West,667.2
Statement,18,29.37,2024-09-29,West,528.66
Song,57,14.0,2024-10-17,East,798.0
Loss,13,46.43,2024-08-15,West,603.59
Business,18,95.51,2024-08-13,East,1719.18
Position,19,49.59,2024-11-15,North,942.21
Break,13,43.8,2024-11-16,North,569.4
Project,71,90.06,2024-08-26,East,6394.26
Window,26,95.57,2024-04-08,North,2484.82
Kid,66,34.08,2024-11-06,South,2249.28
Hour,47,35.31,2024-11-14,East,1659.57
Away,27,49.96,2024-10-05,West,1348.92
Way,29,49.78,2024-12-07,North,1443.62
Sign,37,71.58,2024-09-07,North,2648.46
School,11,95.33,2024-03-23,East,1048.63
Audience,77,82.05,2024-12-13,North,6317.85
Management,47,77.0,2024-12-13,South,3619.0
Whatever,51,49.86,2024-02-24,North,2542.86
Image,28,15.93,2024-04-16,East,446.04
Might,67,34.0,2024-02-22,South,2278.0
Center,4,97.17,2024-12-30,North,388.68
Billion,68,85.83,2024-02-24,South,5836.44
Former,72,6.54,2024-07-09,South,470.88
Threat,52,87.51,2024-02-07,North,4550.52
Office,73,71.1,2024-03-21,North,5190.3
Small,70,69.12,2025-01-15,North,4838.4
Central,96,30.66,2024-05-08,South,2943.36
Move,53,13.63,2024-10-09,East,722.39
Audience,19,53.75,2024-12-10,East,1021.25
Blue,31,7.82,2025-01-19,East,242.42
Material,70,18.66,2024-07-07,West,1306.2
Authority,78,71.0,2024-03-17,North,5538.0
Now,67,53.85,2024-12-22,North,3607.95
Image,40,79.91,2024-08-07,East,3196.4
Throw,66,91.69,2024-03-19,West,6051.54
Purpose,92,58.56,2025-01-23,West,5387.52
Central,56,69.94,2024-09-27,North,3916.64
Race,69,92.79,2024-02-23,South,6402.51
Watch,58,91.04,2024-02-27,South,5280.32
Soldier,9,74.72,2024-04-13,North,672.48
Nature,90,13.79,2024-01-30,East,1241.1
Build,14,67.72,2025-01-21,South,948.08
East,33,57.91,2025-01-04,East,1911.03
Parent,80,11.18,2024-12-29,North,894.4
Exist,93,92.45,2024-07-21,West,8597.85
Allow,84,40.35,2024-06-29,East,3389.4
Least,95,61.85,2024-02-05,North,5875.75
Discover,24,61.91,2024-09-07,North,1485.84
Part,13,52.45,2024-04-29,West,681.85
Step,25,56.93,2024-09-16,South,1423.25
Question,35,5.62,2024-08-07,West,196.7
Difficult,99,16.02,2024-06-21,North,1585.98
Loss,6,57.5,2024-12-06,West,345.0
Carry,30,35.28,2024-09-02,North,1058.4
Suffer,10,88.61,2024-07-22,West,886.1
Alone,35,46.52,2024-02-03,South,1628.2
Local,70,67.14,2024-05-16,East,4699.8
Determine,23,90.94,2024-09-18,West,2091.62
Usually,23,10.29,2024-05-02,South,236.67
Leave,50,25.24,2024-03-15,East,1262.0
Role,100,83.27,2024-09-04,North,8327.0
Every,2,16.27,2024-12-13,North,32.54
Week,27,39.84,2024-04-28,West,1075.68
Anything,63,42.42,2025-01-19,South,2672.46
Safe,50,51.83,2024-12-10,West,2591.5
Future,71,31.17,2024-08-04,North,2213.07
Evidence,86,80.77,2024-08-08,West,6946.22
Southern,59,63.58,2024-10-27,West,3751.22
Color,100,89.25,2024-09-13,North,8925.0
Ground,19,24.85,2024-12-26,North,472.15
Tough,15,30.83,2024-08-24,North,462.45
Especially,24,19.66,2024-12-12,North,471.84
Type,38,67.9,2024-05-29,West,2580.2
Finish,26,22.81,2024-07-04,West,593.06
Company,30,65.53,2024-08-18,East,1965.9
Such,35,57.98,2024-11-04,East,2029.3
Hour,39,35.07,2025-01-02,East,1367.73
Machine,86,60.41,2024-03-08,West,5195.26
Step,72,87.23,2024-06-11,East,6280.56
Defense,14,81.12,2024-02-07,West,1135.68
Field,62,34.58,2024-03-01,East,2143.96
Special,68,42.99,2024-05-06,South,2923.32
Case,6,37.55,2024-05-26,West,225.3
West,73,12.08,2024-12-07,East,881.84
Tv,9,42.89,2024-05-19,South,386.01
Fast,26,56.52,2024-09-09,West,1469.52
Last,20,41.09,2024-12-14,West,821.8
Land,66,72.18,2024-10-31,East,4763.88
Music,58,33.49,2024-05-19,West,1942.42
Site,46,98.8,2025-01-07,East,4544.8
Approach,88,54.86,2024-07-04,North,4827.68
Enjoy,95,7.49,2024-12-24,West,711.55
Style,33,91.38,2024-01-31,East,3015.54
Parent,50,40.68,2024-10-26,South,2034.0
Southern,48,50.16,2025-01-13,South,2407.68
Close,60,42.64,2024-12-05,West,2558.4
Lot,40,42.73,2024-12-30,South,1709.2
Amount,82,88.52,2024-04-25,East,7258.64
Part,24,46.19,2024-05-25,East,1108.56
Moment,62,43.76,2024-11-27,West,2713.12
Available,10,23.63,2024-06-29,West,236.3
Send,90,59.04,2024-03-14,North,5313.6
Response,73,22.96,2024-07-27,West,1676.08
Social,96,68.24,2024-05-11,South,6551.04
Occur,65,45.99,2024-10-05,North,2989.35
Song,64,79.0,2024-09-23,South,5056.0
Up,14,94.14,2024-06-26,East,1317.96
Though,38,43.81,2024-04-26,West,1664.78
Environment,37,74.81,2024-01-28,North,2767.97
Computer,14,26.67,2024-08-09,North,373.38
Purpose,8,68.35,2024-07-06,South,546.8
Quality,44,97.12,2024-11-17,North,4273.28
Call,34,97.19,2024-10-04,North,3304.46
Ball,32,55.38,2024-08-27,North,1772.16
Much,36,78.66,2024-04-09,West,2831.76
Effort,58,20.32,2024-10-24,East,1178.56
Soldier,9,20.35,2024-08-28,South,183.15
Myself,15,96.98,2024-07-22,South,1454.7
Focus,70,92.59,2024-07-12,South,6481.3
Star,84,41.74,2024-04-24,North,3506.16
Forget,47,38.87,2024-12-20,North,1826.89
Continue,8,19.11,2024-02-10,North,152.88
Tree,16,53.28,2024-03-11,East,852.48
Even,5,42.34,2024-12-02,North,211.7
Financial,35,88.94,2025-01-17,East,3112.9
Poor,59,76.83,2024-11-23,North,4532.97
Night,45,19.22,2024-11-21,West,864.9
Would,11,75.3,2024-10-20,South,828.3
Sign,28,92.57,2024-11-04,West,2591.96
Reflect,85,16.07,2024-02-16,North,1365.95
Result,23,28.69,2024-08-29,East,659.87
Mr,66,28.14,2024-07-08,North,1857.24
Hair,53,48.47,2024-10-08,South,2568.91
Significant,11,37.9,2024-11-09,North,416.9
Total,53,66.93,2024-10-29,West,3547.29
Appear,33,57.04,2024-04-26,South,1882.32
Son,37,77.36,2024-12-01,North,2862.32
Professional,93,30.02,2024-05-17,North,2791.86
Organization,35,95.58,2024-02-11,West,3345.3
Card,26,11.95,2025-01-17,East,310.7
Different,9,74.78,2025-01-22,North,673.02
Throw,46,70.31,2024-07-05,West,3234.26
Look,46,44.92,2024-11-14,North,2066.32
Operation,8,45.88,2024-05-06,South,367.04
Inside,58,80.32,2024-12-17,East,4658.56
Recent,50,83.25,2024-11-08,North,4162.5
For,62,70.36,2024-05-03,East,4362.32
Gun,51,20.13,2024-10-20,North,1026.63
Professor,30,51.01,2024-07-26,West,1530.3
Under,50,28.41,2024-07-10,South,1420.5
Half,17,60.09,2024-12-31,West,1021.53
Fund,45,60.55,2024-09-08,South,2724.75
Some,99,52.53,2024-07-27,East,5200.47
Hair,8,78.58,2024-10-20,South,628.64
Learn,83,19.76,2024-02-12,West,1640.08
Spend,97,93.75,2024-07-23,North,9093.75
Behind,17,29.48,2024-09-11,East,501.16
Interview,43,70.41,2024-04-09,North,3027.63
Natural,65,15.58,2024-03-11,North,1012.7
Impact,60,63.39,2024-10-30,East,3803.4
Yet,59,27.97,2024-04-10,West,1650.23
Mind,70,54.82,2024-09-17,North,3837.4
Detail,28,45.07,2024-03-18,East,1261.96
Number,6,21.36,2024-07-05,South,128.16
Deep,73,68.97,2025-01-18,East,5034.81
Usually,17,7.85,2024-07-13,West,133.45
Argue,97,36.34,2024-12-09,South,3524.98
Loss,2,81.06,2024-06-07,East,162.12
Benefit,85,77.87,2024-05-11,West,6618.95
Last,25,24.27,2025-01-20,South,606.75
Total,12,39.05,2024-08-07,South,468.6
Good,40,32.27,2024-12-10,East,1290.8
Trade,99,63.35,2024-04-26,East,6271.65
Any,59,79.27,2025-01-16,South,4676.93
Food,13,28.73,2024-08-15,North,373.49
Safe,48,66.68,2025-01-20,East,3200.64
Attention,100,86.41,2024-10-28,East,8641.0
